"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","tissue","n_miRNA","n_targets","collection","term"
"GO:2000147","positive regulation of cell motility","313/6622","453/11178",0.690949227373068,1.16632897365995,4.35696141879417,6.137528159579e-06,0.0110184808897487,0.00976828676099193,"BCL6/XBP1/MTOR/PIK3CG/BCL2/BMPR2/HMGB1/SIRT1/ETS1/MAP2K1/FGFR1/ADAM17/ATM/ARF6/IGF1R/MYO1C/CCL22/CUL5/PDCD10/ZNF268/PLPP3/NOTCH1/SP1/COL1A1/APC/ABL2/CCR6/DAB2/PDGFRA/PDPK1/MAPK1/MAP2K2/RET/MAP3K7/IGF1/TWIST1/FAM107A/NSMF/SEMA3E/SEMA6A/ZNF703/CFAP20/CEP43/VEGFA/EGFR/SNAI2/PTGS2/TGFBR3/HDAC6/TGFBR1/PPP3CA/STAT3/CDH13/IFNG/MAZ/MMP14/PROX1/TERT/NRP1/AKAP12/SPRY2/ATP8A1/SASH1/PHPT1/POSTN/MAP4K4/MGAT5/FAT1/HRAS/JCAD/NTRK3/CDC42/CRKL/CLDN4/MDM2/ONECUT2/CCBE1/TGFBR2/GRN/CXCR4/MMP9/SPI1/FOXP1/GSK3B/IL6/MMP2/MYLK/PDGFRB/CCL19/SPAG9/SYNE2/FERMT1/ZC3H12A/LRRC15/CMKLR1/RAP2A/SOD2/LAMC2/PTK2/ACVR1B/TLR4/IRS2/TGFB2/CAV1/PAK1/IGFBP5/FADD/FGF1/FLNA/PIK3CB/PIK3CD/ZP3/RRAS2/FAM89B/PDGFC/DOCK5/IGSF8/PIK3R3/SEMA6D/ANGPTL3/AKT3/TCAF2/SMO/HIF1A/ITGB3/ACVR1/KDR/DAB2IP/FUT4/TRADD/CRK/ITGB1/MDK/MAPK3/SOX9/SPARC/AGO2/JAK2/EPHA4/HAS2/IL1B/MYOC/SERPINE1/PLCG1/SNAI1/RAB40B/MAPRE2/SEMA4G/CXCL8/CCN4/ROCK2/ZNF609/DAPK2/SRC/CSF1/AKT2/AKT1/PDGFB/EZH2/ICAM1/GNAI2/ADAM10/FGF2/ITGA6/ITGAV/SMAD3/PFN1/PTPRJ/CORO1A/TIRAP/MIA3/PGAM4/SPOCK2/ACTN4/RREB1/THBS1/ASCL2/CFL1/PLA2G7/CAMK1D/SEMA7A/EDN1/HSPA5/SUN2/RAB25/PERP/RAC1/NIPBL/MCU/SDCBP/ITGA5/GPI/LAMB1/EMC10/NR4A3/LPAR1/CLDN1/RTN4/HSPA8/IL6R/CASP8/CCL2/STX4/MYADM/WDR62/FAM83H/SH3RF2/PTP4A1/JUN/ABL1/WNK1/CALR/DMTN/TNF/TRIP6/PPM1F/RAPGEF2/HDAC7/ARHGEF39/CARMIL1/ATP5F1A/ACTG1/ATOH8/ITGA3/RRAS/PDPN/PYCARD/ANGPT4/EGF/TBC1D24/LGALS3/TGFB1/ARHGAP5/NOS3/TIAM1/ARHGEF2/CXCL16/F2R/ATP5F1B/RACK1/DRD1/SMURF2/FN1/INS/ITGA2/NFE2L2/STK4/AMOT/NRP2/BAG4/NUS1/CCL5/CCL3/RHOB/ITGAX/FZD4/JAM2/CLEC7A/TJP1/CAPN7/BMP7/PRKCA/SEMA5A/BCAS3/SLAMF1/BMP2/LYN/SEMA3D/PRKD2/TNFSF14/F2RL1/MCAM/CCR2/GLI1/SEMA4F/CXCL10/ADAM9/MMP7/APP/PODXL/RHOA/HMOX1/STAT5A/EPHA2/SEMA6B/CAVIN1/FUT1/MAP2K3/CLASP1/RICTOR/WNT5A/SEMA3F/EPHA1/GAB1/PIK3R1/RELN/CDH5/VEGFC/AKIRIN1/EPHB2/GCNT2/MET/FGF9/CXCL12/DAAM2/SEMA4C/BCAR1/WNT7A/CD99/SMOC2/P4HB/NTN1/PLCG2",313,"brain",92,7136,"go_bp","positive regulation of cell motility___brain"
"GO:0030335","positive regulation of cell migration","304/6622","440/11178",0.690909090909091,1.16626122292084,4.28964117175421,8.40500727983008e-06,0.0110184808897487,0.00976828676099193,"XBP1/MTOR/PIK3CG/BCL2/BMPR2/HMGB1/SIRT1/ETS1/MAP2K1/FGFR1/ADAM17/ATM/ARF6/IGF1R/MYO1C/CCL22/CUL5/PDCD10/ZNF268/PLPP3/NOTCH1/SP1/COL1A1/APC/ABL2/CCR6/DAB2/PDGFRA/PDPK1/MAPK1/RET/MAP3K7/IGF1/TWIST1/FAM107A/NSMF/SEMA3E/SEMA6A/ZNF703/CEP43/VEGFA/EGFR/SNAI2/PTGS2/TGFBR3/HDAC6/TGFBR1/PPP3CA/STAT3/CDH13/IFNG/MAZ/MMP14/PROX1/TERT/NRP1/AKAP12/SPRY2/ATP8A1/SASH1/POSTN/MAP4K4/MGAT5/FAT1/HRAS/JCAD/NTRK3/CDC42/CRKL/CLDN4/MDM2/ONECUT2/CCBE1/TGFBR2/GRN/CXCR4/MMP9/SPI1/FOXP1/GSK3B/IL6/MMP2/MYLK/PDGFRB/CCL19/SPAG9/SYNE2/FERMT1/ZC3H12A/LRRC15/CMKLR1/RAP2A/SOD2/LAMC2/PTK2/ACVR1B/TLR4/IRS2/TGFB2/CAV1/PAK1/IGFBP5/FADD/FGF1/FLNA/PIK3CB/PIK3CD/ZP3/RRAS2/FAM89B/PDGFC/DOCK5/IGSF8/PIK3R3/SEMA6D/ANGPTL3/AKT3/TCAF2/SMO/HIF1A/ITGB3/ACVR1/KDR/DAB2IP/FUT4/TRADD/CRK/ITGB1/MDK/MAPK3/SOX9/SPARC/AGO2/JAK2/EPHA4/HAS2/IL1B/MYOC/SERPINE1/PLCG1/SNAI1/RAB40B/MAPRE2/SEMA4G/CXCL8/CCN4/ROCK2/ZNF609/DAPK2/SRC/CSF1/AKT2/AKT1/PDGFB/EZH2/ICAM1/GNAI2/ADAM10/FGF2/ITGA6/ITGAV/SMAD3/PFN1/PTPRJ/CORO1A/TIRAP/MIA3/ACTN4/RREB1/THBS1/ASCL2/PLA2G7/CAMK1D/SEMA7A/EDN1/HSPA5/SUN2/RAB25/PERP/RAC1/NIPBL/MCU/SDCBP/ITGA5/GPI/LAMB1/EMC10/NR4A3/LPAR1/CLDN1/RTN4/HSPA8/IL6R/CASP8/CCL2/STX4/MYADM/WDR62/FAM83H/SH3RF2/PTP4A1/JUN/ABL1/WNK1/CALR/DMTN/TNF/TRIP6/PPM1F/RAPGEF2/HDAC7/ARHGEF39/CARMIL1/ATP5F1A/ACTG1/ATOH8/ITGA3/RRAS/PDPN/PYCARD/ANGPT4/EGF/TBC1D24/LGALS3/TGFB1/ARHGAP5/NOS3/TIAM1/ARHGEF2/CXCL16/F2R/ATP5F1B/RACK1/DRD1/SMURF2/FN1/INS/ITGA2/NFE2L2/STK4/AMOT/NRP2/BAG4/NUS1/CCL5/CCL3/RHOB/ITGAX/FZD4/JAM2/CLEC7A/TJP1/CAPN7/BMP7/PRKCA/SEMA5A/BCAS3/SLAMF1/BMP2/LYN/SEMA3D/PRKD2/TNFSF14/F2RL1/MCAM/CCR2/GLI1/SEMA4F/CXCL10/ADAM9/MMP7/APP/PODXL/RHOA/HMOX1/STAT5A/EPHA2/SEMA6B/FUT1/MAP2K3/CLASP1/RICTOR/WNT5A/SEMA3F/EPHA1/GAB1/PIK3R1/RELN/CDH5/VEGFC/AKIRIN1/EPHB2/GCNT2/MET/FGF9/CXCL12/DAAM2/SEMA4C/BCAR1/WNT7A/CD99/SMOC2/P4HB/PLCG2",304,"brain",92,7136,"go_bp","positive regulation of cell migration___brain"
"GO:0043542","endothelial cell migration","140/6622","189/11178",0.740740740740741,1.2503775294473,4.18516438758377,1.23402188051481e-05,0.0110184808897487,0.00976828676099193,"PIK3CG/LGALS8/HMGB1/SIRT1/ETS1/FGFR1/ADAM17/PDCD10/CARD10/PLPP3/NOTCH1/SP1/GLUL/PDPK1/PRKX/RAB13/NR2F2/VSTM4/EMP2/ZEB2/VEGFA/SNAI2/PTGS2/TGFBR3/TGFBR1/CDH13/PROX1/NRP1/SASH1/JCAD/ROBO1/MAP2K5/SLIT2/CCBE1/MYH9/GRN/FOXP1/EFNA1/NF1/SRF/NR2E1/LPXN/ZC3H12A/STARD13/PTK2/KLF4/FGF1/PIK3CB/PIK3CD/MICALL1/PIK3R3/AKT3/HIF1A/ITGB3/KDR/DAB2IP/ITGB1/SPARC/EFNB2/PLCG1/VASH1/SYNJ2BP/APOA1/AKT2/AKT1/PDGFB/ATP2B4/FGF2/PLXND1/MIA3/GPX1/THBS1/SH3BP1/GIPC1/EDN1/RAC1/GPI/CORO1B/EMC10/ID1/S100P/ADAMTS9/PTP4A3/ABL1/CALR/TNF/FSTL1/HDAC7/ATP5F1A/ATOH8/RRAS/TBXA2R/ANGPT4/EGF/TGFB1/NOS3/PLEKHG5/ATP5F1B/MECP2/BMP10/FN1/CYP1B1/S100A9/NFE2L2/AMOT/NRP2/NUS1/RHOB/SPRED1/PRKCA/SEMA5A/BCAS3/PATZ1/EPHB4/PRKD2/HDAC5/ACVRL1/CTNND1/S100A2/PACSIN2/EGR3/RHOA/HMOX1/STAT5A/EPHA2/FUT1/MAP2K3/WNT5A/GADD45A/GAB1/CDH5/LOXL2/VEGFC/MET/CLEC14A/BCAR1/WNT7A/SMOC2/DNAJA4/APOE",140,"brain",92,7136,"go_bp","endothelial cell migration___brain"
"GO:0040017","positive regulation of locomotion","317/6622","462/11178",0.686147186147186,1.15822308166011,4.18735546883677,1.35337042664073e-05,0.0110184808897487,0.00976828676099193,"BCL6/XBP1/MTOR/PIK3CG/BCL2/BMPR2/HMGB1/SIRT1/ETS1/MAP2K1/FGFR1/ADAM17/ATM/ARF6/IGF1R/MYO1C/CCL22/CUL5/PDCD10/ZNF268/PLPP3/NOTCH1/SP1/COL1A1/APC/ABL2/CCR6/DAB2/PDGFRA/PDPK1/MAPK1/MAP2K2/RET/MAP3K7/IGF1/TWIST1/FAM107A/NSMF/SEMA3E/SEMA6A/ZNF703/CFAP20/CEP43/VEGFA/EGFR/SNAI2/PTGS2/TGFBR3/HDAC6/TGFBR1/PPP3CA/STAT3/CDH13/IFNG/MAZ/MMP14/PROX1/TERT/NRP1/AKAP12/SPRY2/ATP8A1/SASH1/PHPT1/POSTN/MAP4K4/MGAT5/FAT1/HRAS/JCAD/NTRK3/CDC42/CRKL/CLDN4/MDM2/ONECUT2/SLIT2/CCBE1/TGFBR2/GRN/CXCR4/MMP9/SPI1/FOXP1/GSK3B/IL6/MMP2/MYLK/PDGFRB/CCL19/SPAG9/SYNE2/FERMT1/ZC3H12A/LRRC15/CMKLR1/RAP2A/SOD2/LAMC2/PTK2/ACVR1B/TLR4/IRS2/TGFB2/CAV1/PAK1/IGFBP5/FADD/FGF1/FLNA/PIK3CB/PIK3CD/ZP3/RRAS2/FAM89B/PDGFC/DOCK5/IGSF8/PIK3R3/SEMA6D/ANGPTL3/AKT3/TCAF2/SMO/HIF1A/ITGB3/ACVR1/KDR/DAB2IP/FUT4/TRADD/CRK/ITGB1/MDK/MAPK3/SOX9/SPARC/AGO2/JAK2/EPHA4/HAS2/IL1B/MYOC/SERPINE1/PLCG1/SNAI1/RAB40B/MAPRE2/SEMA4G/CXCL8/CCN4/ROCK2/ZNF609/DAPK2/SRC/CSF1/AKT2/AKT1/PDGFB/EZH2/ICAM1/GNAI2/ADAM10/FGF2/ITGA6/ITGAV/SMAD3/PFN1/PTPRJ/CORO1A/TIRAP/MIA3/PGAM4/SPOCK2/ACTN4/RREB1/THBS1/ASCL2/CFL1/PLA2G7/CAMK1D/SEMA7A/EDN1/HSPA5/SUN2/RAB25/PERP/RAC1/NIPBL/MCU/SDCBP/ITGA5/GPI/LAMB1/EMC10/NR4A3/LPAR1/CLDN1/RTN4/HSPA8/CTTN/IL6R/CASP8/CCL2/STX4/MYADM/WDR62/FAM83H/SH3RF2/PTP4A1/JUN/ABL1/WNK1/CALR/DMTN/TNF/TRIP6/PPM1F/RAPGEF2/HDAC7/ARHGEF39/CARMIL1/ATP5F1A/ACTG1/ATOH8/ITGA3/NTSR1/RRAS/PDPN/PYCARD/ANGPT4/EGF/TBC1D24/LGALS3/TGFB1/ARHGAP5/NOS3/TIAM1/ARHGEF2/CXCL16/F2R/ATP5F1B/RACK1/DRD1/SMURF2/FN1/INS/ITGA2/NFE2L2/STK4/STX3/AMOT/NRP2/BAG4/NUS1/CCL5/CCL3/RHOB/ITGAX/FZD4/JAM2/CLEC7A/TJP1/CAPN7/BMP7/PRKCA/SEMA5A/BCAS3/SLAMF1/BMP2/LYN/SEMA3D/PRKD2/TNFSF14/F2RL1/MCAM/CCR2/GLI1/SEMA4F/CXCL10/ADAM9/MMP7/APP/PODXL/RHOA/HMOX1/STAT5A/EPHA2/SEMA6B/CAVIN1/FUT1/MAP2K3/CLASP1/RICTOR/WNT5A/SEMA3F/EPHA1/GAB1/PIK3R1/RELN/CDH5/VEGFC/AKIRIN1/EPHB2/GCNT2/MET/FGF9/CXCL12/DAAM2/SEMA4C/BCAR1/WNT7A/CD99/SMOC2/P4HB/NTN1/PLCG2",317,"brain",92,7136,"go_bp","positive regulation of locomotion___brain"
"GO:0010975","regulation of neuron projection development","234/6622","333/11178",0.702702702702703,1.18616895361081,4.157956603436,1.50644338190452e-05,0.0110184808897487,0.00976828676099193,"SFRP1/BAG5/RGMA/CAPRIN2/BMPR2/NIN/MAP2K1/FGFR1/ADAM17/ARF6/EP300/RNF6/SPP1/SHOC2/ULK1/KAT2B/TMEM30A/HECW2/ZDHHC15/ARHGAP35/NR2F1/SIPA1L1/CARM1/WASHC5/PTEN/NRDC/VIM/CAPRIN1/CDH1/ABL2/DAB2/L1CAM/MAP2K2/RET/VLDLR/NTNG1/ATP8A2/METRN/KREMEN1/TIAM2/NSMF/MAP3K13/RND2/BRSK1/NTNG2/BDNF/ZEB2/VEGFA/WNT3A/HDAC6/PPP3CA/NRP1/ANKRD1/NTRK3/CRKL/ROBO1/MDM2/PRRX1/YWHAH/NCS1/SLIT2/NEGR1/HES1/GRN/KIF1A/EFNA1/GSK3B/MAP1B/SRF/NR2E1/AVIL/DKK1/CERS2/TRAK2/RAP2A/EEF2K/RYK/TSKU/PAK1/CFLAR/KLF4/SCARB2/PTK7/STK11/EHD1/ZNF365/SNAPIN/TMEM106B/GFI1/SEMA6D/DAB2IP/TENM3/STK25/LRIG2/CRK/DMD/MDK/BMPR1A/CAMK2G/CDH4/EFNB2/EPHA4/HDAC2/NTRK2/FZD1/SHOX2/FSTL4/SMAD1/PTPRD/SKIL/ARC/AKT1/TWF1/EZH2/GOLGA4/ITGA6/PAFAH1B1/CDK5R1/PLXND1/NPTN/MYLIP/PLXNA3/FKBP4/AMIGO1/SYNGAP1/SETX/CFL1/CAMK1D/SEMA7A/IFRD1/TRPV2/RAB21/ABI2/DISC1/SNAP25/LPAR1/RTN4/TRIM67/SDC2/ARSB/PTPN9/PARP6/FYN/UST/ABL1/DBN1/RAPGEF2/PQBP1/OBSL1/YTHDF1/GSK3A/ITGA3/NDEL1/TBC1D24/SLIT1/PTK6/FBXW8/SCARF1/GAK/PTPRF/TIAM1/ABI3/BRAF/DVL1/RAB17/SRCIN1/MARK2/PRAG1/RAP1A/NCKIPSD/FN1/KIF21A/INS/P3H1/LIMK1/IL1RAPL1/TBR1/GPRASP3/S100A9/NFE2L2/FBXO7/ULK2/PAK2/CAMSAP2/FZD4/CBFA2T2/NEDD4L/B2M/MAP2/BMP7/SEMA5A/SEZ6/EPHB3/STX1B/EFNA5/SLC30A1/MYCBP2/PTPRS/LYN/PAK3/FIG4/KANK1/DDR1/IST1/SEMA4F/ENC1/ITM2C/RHOA/NLGN1/GDI1/SPART/RTN4RL2/WNT5A/MAGI2/SEMA3F/IL15RA/RELN/EPHB2/DGKG/CXCL12/RAPGEF1/LRP8/KDM1A/NDRG4/WNT7A/LPAR3/PUM2/MAPT/DCC/NTN1/STMN3/APOE/PACSIN1/RTN4R",234,"brain",92,7136,"go_bp","regulation of neuron projection development___brain"
"GO:0051056","regulation of small GTPase mediated signal transduction","174/6622","241/11178",0.721991701244813,1.21872896957332,4.13838678144984,1.59140363094402e-05,0.0110184808897487,0.00976828676099193,"BCL6/PIK3CG/TGM2/MAP2K1/ARF6/CSNK1A1/EPS8/SHOC2/SSX2IP/FAM13A/RAP1GAP2/ARHGAP35/SIPA1L1/NOTCH1/ABL2/NUP62/HEG1/SPRY4/KCTD10/KBTBD6/IGF1/TIAM2/SCAI/DENND4C/WNT4/FGD4/KRAS/NOTCH2/MADD/NRP1/SPRY2/ARHGAP12/MAP4K4/CRKL/ROBO1/RASA4/SLIT2/STMN1/NF1/CCL19/STARD13/ARHGEF10/TGFB2/RAF1/ARRB1/PIK3CB/FXR1/GBF1/ARHGEF12/SRGAP2/GIT1/SQSTM1/CDC42SE1/ARHGEF28/PREX2/DAB2IP/CRK/ITGB1/ARHGAP29/VAV3/FOXM1/MYOC/MAPRE2/AKAP13/RACGAP1/ADCYAP1R1/ARHGAP6/ARFGEF3/APOA1/SRC/CSF1/ARHGDIA/F11R/BNIP2/ITGAV/TRIO/CYTH2/GIT2/DOCK9/CD2AP/DOCK11/FLCN/DENND4A/GPR55/ARFGEF2/DENND4B/SYNGAP1/ABR/TNFAIP1/SH3BP1/RALGAPA2/CUL3/RAC1/FAM13B/SYDE2/ABCA1/ARHGAP42/LPAR1/SPRY1/RTN4/TRIM67/DLC1/ARHGEF18/ARHGEF3/PLEKHG4B/APOC3/CYRIB/STAMBP/ABL1/WNK1/SIPA1L3/ARHGAP22/CSNK1E/ITGA3/FLOT1/PSD4/CGNL1/PSD/ARHGAP11A/ARHGAP5/TIAM1/ARHGEF2/TSC2/PLEKHG5/F2R/BCR/CDC42SE2/PRAG1/OGT/OPHN1/AMOT/ERBB2/PLEKHG3/LPAR2/CCDC125/GNA13/SPATA13/RHOF/STARD8/RGL2/RALGAPB/ABRA/RABL3/F2RL1/PSD3/ARHGEF5/KANK1/VAV2/ITPKB/ADGRG1/SIPA1L2/KALRN/ALS2/DNMBP/WNT5A/KANK2/LZTR1/RELN/MYO9A/EPHB2/SOS1/MET/RDX/ARHGAP27/ARHGAP18/ARAP1/PICALM/CDON/SIPA1/STMN3/APOE/ARHGAP31/RTN4R/ARHGAP39",174,"brain",92,7136,"go_bp","regulation of small GTPase mediated signal transduction___brain"
"GO:0099173","postsynapse organization","137/6622","186/11178",0.736559139784946,1.24331894661977,4.03421830710899,2.47884687874947e-05,0.0134064380948316,0.0118852982606379,"RHOG/CAPRIN2/FGFR1/ARF6/IGF1R/KIF2C/CHMP2B/ZDHHC15/SIPA1L1/PTEN/CAPRIN1/GDNF/NPTX1/RPS6KA5/HOMER1/CRIPT/NTNG2/HDAC6/SLC7A11/NRP1/ENAH/ARHGAP12/NTRK3/CDC42/CRKL/SH3GL2/KIF1A/EFNA1/MAP1B/NF1/CYFIP2/EEF2K/ARF4/ACTN2/WASF2/SIGMAR1/ZNF365/GIT1/DBNL/TRIM47/ITGB3/CDH2/CRK/DLG1/ACTBL2/EZR/LRRC4/EPHA4/IL1RAP/FARP1/CHRDL1/PTPRD/ARC/AKT1/ADAM10/PAFAH1B1/CDK5R1/CPEB3/ARF1/SLC12A5/WASL/MYH10/CASKIN1/SYNGAP1/CFL1/PPP1R9B/SHISA6/DLG5/CNKSR2/RAC1/ABI2/DISC1/UBE3B/RTN4/CTTN/PRNP/ZDHHC8/S1PR2/FYN/ABL1/DBN1/ARHGAP22/LRRTM2/DNAJA3/ACTG1/ITGA3/ABHD17B/LRFN1/CC2D1A/ACTB/ABI3/DVL1/SRCIN1/NCKIPSD/INS/OPHN1/IL1RAPL1/GPRASP3/DIP2A/NLGN2/NOS1AP/CSMD2/ZDHHC2/LILRB2/NRP2/SPTBN2/PRICKLE1/GNA13/EPHB3/SLC30A1/PTPRS/PAK3/CHRNB1/APP/RAC3/NLGN1/WNT5A/SEMA3F/RELN/HIP1R/INA/ABHD17C/EPHB1/EPHB2/FZD9/GRID1/STK38/LRP8/SEMA4C/WNT7A/MESD/PUM2/FRRS1L/GHSR/APOE/RTN4R/ARHGAP39",137,"brain",92,7136,"go_bp","postsynapse organization___brain"
"GO:0018209","peptidyl-serine modification","52/6622","62/11178",0.838709677419355,1.41575004140646,3.95748459335063,2.6560193345984e-05,0.0134064380948316,0.0118852982606379,"ATM/MAP3K10/ULK1/PDCD10/PDK3/PRKCD/CNOT9/PTEN/MAP2K2/PRKX/PCK1/BRSK1/EGFR/TGFBR1/IFNG/SRPK2/SPRY2/SMG1/HIPK2/UHMK1/GSK3B/IL6/RAF1/PFN2/NSD1/HIPK3/IL11/TLK2/ROCK1/AKT1/AURKA/CDK5R1/MORC3/CDK2/NT5DC2/CNKSR3/DMTN/PIKFYVE/BRAF/TNKS/PRKACA/TOP1/LIF/STK4/TRIM6/MAPK8/LMTK2/NTMT1/CLSPN/MAD2L2/GADD45A/PLK1",52,"brain",92,7136,"go_bp","peptidyl-serine modification___brain"
"GO:0048732","gland development","43/460","373/11178",0.115281501340483,2.80134048257373,7.33031275315877,7.61514985271066e-10,3.45270894321901e-06,2.62121473877514e-06,"BCL2/HOXA11/VEGFA/NOTCH2/CREB1/MED1/AR/SMAD4/PRLR/SRD5A1/PRDX2/NRP1/GUCD1/SRC/TP63/CAV1/SNAI2/JUN/ABL1/MET/AKT2/CDH1/IGFBP5/GATA6/ATM/FBXW7/BMPR1A/EDNRA/EXT1/FGF2/IL6/PAX6/PIK3CA/RAP1A/SIX1/NKX2-1/TNF/CUL3/SEC63/BCL11B/WDR77/HOXD3/SOD2",43,"esophagus",2,484,"go_bp","gland development___esophagus"
"GO:0009611","response to wounding","46/460","436/11178",0.105504587155963,2.56376146788991,6.90010728272642,3.42764340471129e-09,7.77046759848049e-06,5.89915470179259e-06,"MAPK14/BCL2/ERBB2/ERBB3/VEGFA/PRRG4/HMGB1/NOTCH2/PRKCE/ITGA5/CDK1/GNAS/PTPRJ/PRDX2/NRP1/ANGPTL7/ENPP4/LYN/ANGPT2/RAP2B/F2RL2/JMJD1C/PTEN/CCN2/SRC/CAV1/JUN/MAPK9/EDNRA/EXT1/FGF2/IL6/NPPC/PAX6/PIK3CA/PRKCA/TNF/CASK/PDCD10/TMEM97/HTR2A/PEAR1/SYK/ALOX15/REG3A/SOD2",46,"esophagus",2,484,"go_bp","response to wounding___esophagus"
"GO:0050673","epithelial cell proliferation","40/460","365/11178",0.10958904109589,2.66301369863014,6.69196748751818,1.32372643858269e-08,1.8233288488237e-05,1.38422801654249e-05,"ERBB2/ERBB3/CDK6/LAMC1/ZEB1/ZEB2/VEGFA/HMGB1/NOTCH2/MED1/AR/RUNX2/PTPRM/NRP1/NEAT1/NOX5/TP63/CAV1/SNAI2/JUN/BCL2L2/IGFBP5/GATA6/STAT1/FBXW7/BMPR1A/DLX5/FGF2/IL6/PAX6/PRKCA/SIX1/NR2F2/TNF/CASK/PDCD10/SLC39A9/BCL11B/WDR77/REG3A",40,"esophagus",2,484,"go_bp","epithelial cell proliferation___esophagus"
"GO:0001649","osteoblast differentiation","28/460","204/11178",0.137254901960784,3.33529411764706,6.97362927482507,1.87502919447254e-08,1.8233288488237e-05,1.38422801654249e-05,"SMAD1/MAPK14/CDK6/DDX5/VEGFA/SATB2/RUNX2/SMAD4/IPO7/BAMBI/PTEN/CCN1/CCN2/TP63/SNAI2/IGFBP5/ACVR2B/BMPR1A/DLX5/FGF2/GSK3B/IL6/SMAD9/NPPC/SNAI1/TNF/UFL1/GREM1",28,"esophagus",2,484,"go_bp","osteoblast differentiation___esophagus"
"GO:0050678","regulation of epithelial cell proliferation","35/460","299/11178",0.117056856187291,2.84448160535117,6.69730533502217,2.10632754116055e-08,1.8233288488237e-05,1.38422801654249e-05,"ERBB2/ERBB3/CDK6/LAMC1/ZEB1/VEGFA/HMGB1/NOTCH2/MED1/AR/RUNX2/PTPRM/NRP1/NEAT1/TP63/CAV1/SNAI2/JUN/GATA6/STAT1/FBXW7/BMPR1A/DLX5/FGF2/PAX6/PRKCA/SIX1/NR2F2/TNF/CASK/PDCD10/SLC39A9/BCL11B/WDR77/REG3A",35,"esophagus",2,484,"go_bp","regulation of epithelial cell proliferation___esophagus"
"GO:0009896","positive regulation of catabolic process","46/460","464/11178",0.0991379310344828,2.40905172413793,6.42236183335487,2.41287452424838e-08,1.8233288488237e-05,1.38422801654249e-05,"HMGB1/EZR/PRKCE/LRP1/UVRAG/CPEB3/STK38L/LRRK2/NPRL3/EGLN2/NSF/PTEN/NEAT1/SRC/LPCAT1/IRS1/CAV1/FYCO1/MAPK9/AKT2/ROCK2/AGO2/TBK1/ATM/FBXW7/GSK3B/IL6/MAPK8/TNF/SNX4/VGLL4/RNF41/PARK7/UFL1/SH3BP4/HECTD1/FBXL5/SH3GLB1/UBXN2A/LIN28B/HTR2A/SUMO1/SYK/ZNF268/TUT4/TRIM71",46,"esophagus",2,484,"go_bp","positive regulation of catabolic process___esophagus"
"GO:0045667","regulation of osteoblast differentiation","20/460","118/11178",0.169491525423729,4.11864406779661,7.05527451539163,6.24379486371759e-08,4.04419513029936e-05,3.07025702321151e-05,"SMAD1/CDK6/DDX5/VEGFA/RUNX2/IPO7/BAMBI/PTEN/CCN1/TP63/SNAI2/IGFBP5/ACVR2B/BMPR1A/FGF2/GSK3B/IL6/NPPC/TNF/GREM1",20,"esophagus",2,484,"go_bp","regulation of osteoblast differentiation___esophagus"
"GO:0042060","wound healing","36/460","332/11178",0.108433734939759,2.63493975903614,6.26499403798396,9.53241845882736e-08,5.4024981615404e-05,4.10144846846914e-05,"MAPK14/ERBB2/ERBB3/VEGFA/PRRG4/HMGB1/NOTCH2/PRKCE/ITGA5/GNAS/PTPRJ/PRDX2/ANGPTL7/ENPP4/LYN/ANGPT2/RAP2B/F2RL2/JMJD1C/PTEN/SRC/CAV1/EXT1/FGF2/IL6/PIK3CA/PRKCA/TNF/CASK/PDCD10/TMEM97/HTR2A/PEAR1/SYK/ALOX15/REG3A",36,"esophagus",2,484,"go_bp","wound healing___esophagus"
"GO:0007507","heart development","45/460","476/11178",0.0945378151260504,2.29726890756303,5.99219140337295,1.41019358067169e-07,6.89264826416381e-05,5.232735083188e-05,"SMAD1/MAPK14/ERBB2/ERBB3/VEGFA/NOTCH2/CREB1/MED1/SMAD2/CDK1/LMNA/SMAD4/PTPRJ/TP73/YY1/NRP1/NPRL3/TRAF3IP1/PTEN/CCN1/SNAI2/JUN/ABL1/SHC1/ROCK2/GATA6/ATM/ACVR2B/BMPR1A/CALR/EDNRA/EXT1/FGF2/GSK3B/SIX1/SNAI1/VGLL4/HECTD1/EGLN1/ARID2/FZD2/HEXIM1/GREM1/SOD2/DLC1",45,"esophagus",2,484,"go_bp","heart development___esophagus"
"GO:0010586","miRNA metabolic process","18/460","102/11178",0.176470588235294,4.28823529411765,6.91124301161375,1.52021355627786e-07,6.89264826416381e-05,5.232735083188e-05,"SMAD1/DDX5/VEGFA/NOTCH2/AR/SMAD4/YY1/NEAT1/JUN/FOS/AGO2/BMPR1A/FGF2/IL6/PAX6/TNF/LIN28B/TUT4",18,"esophagus",2,484,"go_bp","miRNA metabolic process___esophagus"
